text,sentiment
sayang banget analog kanan sama tombol arah ngga baiknya di tes dulu sebelum kirim,0
"kualitas produk bagus , mulus barang ori packing rapi pengiriman cepat 1 hari sampai lumayan dpt hrga flash sale",1
kue nya pas dateng dicoba asem . uda terlalu lama di komplain ke penjual bilang bisa dikonsumsi dan dimakan tidak ada tanggung jawab,0
produk bagus dan sesuai gambar,1
kacau beli lebih dari 1 lusin gak di kardusin .,0
"mantap harga dan kualitas sebanding . lebih worth it daripada battery ori nya btw padahal beda durasi ny cm belasan menit , tp harganya ratusan ribu mending pake powerextra beli banyak",1
kecewa wanginya biasa aja . ga tahan 1 jam boro bisa sprti iklannya masih bagus bibit parfum pinggir jalan deh,0
kripik hancur,0
barang tidak sesuai antara yang dijual dan di terima .,0
"mantap , sesuai cepat sampai kualitas cakep juga",1
"cepat , tepat n murah gak nyesel beli disini",1
"baru beli dan dibuka sudah ada noda hitam yg sangat terlihat untuk di kemeja putih , cuci tidak bisa hilang",0
chat saya di read tapi tidak dibalas . krn foto paket jedai dengan barang yg datang sama kecewa ada pertanggung jawaban setidaknya balas itu etikat yang baik ?,0
"powerbank nya tidak bisa berfungsi . baterai full charge tapi sewaktu disambungkan ke handphone , tercharge",0
gak bisa di pakai ?,0
pesanan saya tdk dikirim . tlg direspon,0
"barang sesuai pesanan , cepat dan mantapp sampainya gapake lama . hehe",1
"barang sudah diterima , terimakasih warung olahraga",1
"ukuran kecil banget , katanya jumbo xxl",0
pesan warna putih dan abu . tapi yg datang salem kecewa karena penjual tidak konfirmasi sebelum dikirim,0
penjual bilang batterynya ternyata battery tanam yg tdk bisa di ganti . kecewa lah aku,0
"tidak sesuai pesanan , yg di pesan gula 1kg kecap kemasan sama teh sampe nya cuma kg",0
nice tapi dikirimnya lama . mesen kamis dikirim sabtu,1
"barang sudah diterima dengan baik , packaging aman respon penjual dan pengiriman cepat . terima kasih",1
sesuai deskripsi . recom seller,1
barang oke sesuai pesanan recomended seller deh,1
"setelah beberapa lama barang sudah agak rusak , padahal pemakaian jarang",0
bagus . sesuai deskripsi,1
barang sesuai lah buat pemula .,1
barang nya bagus . pengiriman ny jg cepat terimakasih,1
"barang berfungsi baik , respon dan pengiriman cepat",1
"murah tapi berfungsi baik , trims bos",1
"kecewa si , packing nya ga bagus di kasih bubble wrap juga padahal sudah tulis note pemesanan .",0
"bagian dalam berantakan semua benang nya , seandainya bisa lebih bagus tambah mahal sedikit pasti banyak yg mau ini luar",0
saya minta kembalikan dana kecewa bgt tdk sesuai digambar besar dtg kecil sekali,0
unit udh d trima dg baik dan sudah bs cek normal .,1
lebih kecil . ndak muat di mesin cuci elextrolux overal bhanya bagus anti air,0
"enak , gendut menul manisnya pas ada yg warna gelap kirain gosong pahit eh tnyata enggak . agak kecewa layanan aja walaupun packingnya aman buanget sehingga kuenya tetep cantik utuh tapi udahlah dikirim pake sameday baru rikues pickup ampir sore nyampe tkp kelewat deh niat jadi takjil buka puasa maap ya bintang dikurangin 1 kelamaan mbungkus kardus kayaknya",1
packing nya sangat rapi,1
pengirimannya cepat . harga barang tidak terlalu mahal kualitas ok terima kasih,1
kualitas ala kadar nya . obeng buat buka matanya kalah meletot padahalur ngga terlalu kenceng bahannya kurang bagus,0
bawang gorengnya enak banget . kriuk dan awet udah langganan beli disini 3 tahun terakhir,1
"customer . pesan same day delivery , baru nyampe besoknya itu pun malam ketika di komplen cuci tangan ga mau tau really negative akan beli barang lagi tokopedia",0
order pakai jnt tapi dikirim pos barang sesuai pesanan dan packing rapi . terimakasih,0
bagus . pengiriman lewat darat,1
"terima kasih untuk transaksinya , sangat membantu",1
sangat bagus . recommended seller good luck happy wedding,1
bagus n mantap lah . mudah mudahn awet,1
"baju tdk sesuai dgn gambar , lebih kecil seperti anak",0
hati barang rusak di kirim,0
dusnya robek dan terbuka kemasannyaa,0
"ternyata bahannya gk bs melar , jd wlwpun bebas size tetap muat wlw udh ukuran terakhir .",0
l r trigger nya ampas macam,0
"barang baik , pengiriman recomended",1
"unboxing barang setelah seminggu karena dr luar kota , kecewa bgt sy beli 2 ditoko ini satu tripod lagi cover plastik anti air pas diunboxing ternyata yg dikirim cuma aja plastiknya tidak ada . emang harga murah gak sebrapa tapi kualitas toko harusnya diutamakan tau teliti atau sengaja pasti costumer udah dirugikan waspada belanja online power negativege ngejamin trust seller",0
gan knp setelah d pasang kartu hp gg nyala malah kedap kedip mulu,0
parah ini toko ga ada tanggung jawab nya,0
"beli pepsodent paket 4 pcs tapi yg dikirim 2 , di complain malah minta video unboxing . gue tau isinya kurang karna buka paketnya wey kalo isi udah buat dari awal",0
bisa dipakai tapi daya lemah bila lebih dari dua slot .,0
barang sesuai pesanan amp rapi .,1
"sesuai dengan gambar yg ada di deskripsi , tapi knapa yaa pakai hologram jga tidak .",1
sudah sampe tp lom sempat buka om . thanks,1
gambar tempelnya tdk rapi . dan yg ngelupas,0
"sesuai pesanan , terima kasih .",1
"produknya belum diterima sampai saat ini . tapi sudah ada yang centang selesai sangat kecewa transaksi otomatis dari tokopedia untuk merevisi kebijakan mereka bila 2 hari barang masalahnya kalau tidak oleh pemesan , tetapi jatuh ke tangan orang lain maka",0
barang ori . respon super cepatt,1
barang tidak di dobel bungkus dengan plastik atau bubble wrap sehingga hancur saat diterima . beruntung isinya masih lengkap namun besi nya penyok,0
barang tidak datang dana gk kembali,0
mantab barangnya joss top markotob,1
semoga awet . tapi barang agak lama sampai pas malam baru diterima,1
pesanan nyampenya lama,0
barang dh nyampek . sip tengkyu,1
"mantab , pengiriman cepat packaging terbaik .",1
produk sesuai deskripsi . respon lapak sangat cepat,1
barang datang dalam keadaan terlipat . gak bisa sama sekali dipakai,0
cepat . harga oke sesuai pesanan,1
respon kemarin ada kurang 1 item seller sangat cpt tanggap .,1
thx uiu my bos,1
barang sesuai sih . tapi pas dinyalain alarmnya langsung idup batre jg dapet yg udah low bahan ringkih alhasil cuman jd gantungan kunci biasa ya harga segitu ga bisa ngarep lebih lah,0
semoga berfungsi hehe .,1
"ga bisa di pakai ,",0
"bungkus rapih , fast response kabel kokoh . rekomended d",1
"kurang bagus buat kamera mirrorless , masih goyang",0
kualitas produk bagus .,1
"proses lama , seller ditanya hanya jawab mohon sabar tunggu . tidak kasih kepastian kapan kirim hrs nya dijawab bisa end up barang di pickup sendiri ke gudang kurir krn perlu",0
jamnya susah sinyal mau pake kartu apapun tetap lemah . jelek bgt udh d komplain gada penyelesaian yg memuaskan,0
"mantap , barang sesuai deskripsi",1
"ownernya ramah dan baik , responya cepat packagingnya super duper rapih barangnya good quality bakal repeat order lagi sukses selalu mbak cantik",1
"yang di kirim ke saya bukan sesuai fa180pm11 , tetapi untungnya masi bisa pake laptop .",0
tampilan mouse nya beda sama yang lain,0
bagus . murah,1
udah order buble tapi nya gk ada . untung kenapa,0
"barang sampe langsung coba , mudah mudahan awet",1
jelek banget mic nya . gak nyala kabel cuman cm akhirnya cuma dipake bando doang dan pake lavalier yang ada,0
harga cuma rb kurang barang tp alasan trlalu byk ga mau ganti . toko ini ajar,0
di aplikasikan bukannya ban tambah hitam malah kotor,0
kecewa . sudah tulis pesan warna hitam yang dikirim malah putih,0
"barang ok lah , sesuai dengan harganya pengiriman cepat .",1
"katanya penguin tikus tp ko malah tikungan mondar mandir dekat alat pengusir , ini sama aja dgn beli sesuatu yg tak ada guyana .",0
"sangat kecewa , .",0
paket dah sampe . thank u,1
pesen yang datang merk nisua . ampun,0
"foto barang tidak sesuai dengan deskripsi , mohon gambarnya diubah . md to hdmi vga",0
siip . cepat dan sesuai deskripsi recomrnded seller,1
"pelayanan cepat , dan kualitas barang memuaskan",1
"ga kecewa dgn duriannya , manis semua . thx ya",1
"pesan dari kota tangerang tiba dikirim toko cabang , hadiah tidak ada . uda komplain dan banding tanggapan tokopedia n official store baik belanja ditoko online lain ga pernah trik ky gini salah mau ngaku pas cekout ulang diliat bener ini kirim sudah screenshot juga itu yg dibeli saya bisa liat mana utk pembeli jangan sampai kena",0
sy order yg tipe mq 7 malah seller kirim lain gak suka kalo emang ada stocknya tlg dong diberitahu jd bs pilih model . kapoklah mau belanja di toko ini lg,0
paket sudah sampai . seperti biasa gak pernah nyesel beli disini kualitas bagus harga murah,1
"sangat kecewa , barang rusak . reseler jualan tdk amanah klo ya kak biar berkah",0
sip . sukses selalu,1
"barang ga bs dipake , bukan krn rusak ato apa tp produk yg sampe bener sesuai sm dijual kek dummy doang ada mekanisme tombolnya",0
sangat kecewa . barang rejectan di jual pelayanan buruk kya ga butuh uang respon ada bisa konfirmasi dlu gak asal kirim yg dibeli apa dikirim,0
barang sesuai pesanan . berfungsi dengan baik,1
"enak banget gemblongnya . ketannya lembut , gulanya medok",1
pelayanan buruk tidak ada respon warna baju tdk sesuai di wa dan chat via toped gg beda jauh sama yg saya punya beli d toko ini,0
barangnya bagus banget kak tahan lama jg,1
tetap blackscreen lcd nya atas pengalaman serta tambahan ilmunya diretur ga bisa posisi sudah terpasang diframe saya biarkan sampai lampu layar kami tekan tombol power masuk terlihat pasang di frame dgn sangat hati jd jelas rusak,0
mantap stapler gun nya .,1
"barangnya sudah diterima dengan baik , penanganan proses pengirimannya cepat . kualitas barang ok punya murah",1
"hape bekas atau kw ya ? . semoga usahanya berkah , amin",0
"dari pemesanan sampai pengiriman membutuhkan waktu cukup lama 3 hari baru di kirim . packing selama itu ? mungkin pesanan banyak tapi merchant lain pun sama kayaknya padahal kalo lihat tracknya sehari aja udah , barang yang biasanya saya pesan normal diterima ini bisa seminggu",0
biar bintang yg menjawab,1
akhirnya sampai jg . terima kasih,1
"yang datang merk entah karena promo atau apa , tapi belum sempat take a picture nanti saya update lagi search knife lebih memang mau ngadain jual barang kecewa sekali dengan brand gm sudah percaya berkali kali",0
"sy pesan lilin yg angka 1 dan 6 . tpi di kirim nya 7 sdh benar , wkt beli jlalasin mau tdk bs foto krn udh buang pakai tunggu brp hr tau smp buka lain sm cmn utk ke dpn blajarlah teliti sebelum",0
"kualitas no 1 harga . jangan ragu belanja di toko ini , awalnya soalnya bintang cuma 2 tapi keraguan semua hilang ketika barang sudah diterima dg baik amp juga chatnya fastrespon bener ga capek nunggu balesan pertahankan dan terus tingkatan",1
karuan beli produk china aja . barange parah enteng kya krupuk suara speaker mainan bocah,0
"barang lama sampai , tidak sesuai dengan timeline",0
sesuai deskripsi aman buat kulit bayi . melembabkan nggak memicu alergi lengket,1
thanks ya .,1
"pengalaman buruk belanja di toko official , barang terima dalam keadaan tidak menyala dan mau bertanggung jawab replacement saya ajukan sendiri ke servis center setelah pengganti datang plastik wrap segel berbeda dengan yg dikirim seller ntah repack bermasalah atau memang beda batch tapi respon ini menurut sangat profesional apalagi sekelas store",0
makasih gan barang udah nyampe . topmarkotop dech maaf klo telat refiewnya,1
produk sesuai dengan deskripsi . kualitas bagus,1
barang udah dtrima dengan baik .,1
kenyil .,1
"produk bagus , pengiriman cepat bukan all size lebih ke arah female m terlalu tight untuk man .",1
barang sesuai pesanan .,1
barang bagus dan sesuai yang ditawarkan,1
suara kecil sebelah . ini produk bermasalah kaulitas kontrolnya gak rekomen,0
"selalu suka dengan dr soap , repeat order beli disini",1
"barang sesuai gambar amp deskripsi , langsung plug play di windows",1
"produk sudah diterima dalam keadaan baik , barang asli original pengiriman cepat dan packing kuat terima kasih",1
"beli biji , di telp sama toko . ternyata barang gk ada n d tawarin ganti yang murah saya gak mau eh tetap dikirim among us yg bukan uv kan sudah bilang tidak rugi",0
"gak bisa disetting 2jam , ada harga rupa",0
produk lumayan utk digunakan saat mata lelah liat layar hp yg tdk sebesar laptop .,1
not recommend gak sesuai sama harga beli di toko lain dengan kualitas jauh maaf review jujur,0
"lain kali sebelum kirim barang di cek dulu . berfungsi atau tidak pertama dinamo ny ada yaa walaupun seller nya tapii tetep motor lampu , musik tombol dan mesin gk nyala udh ces berhari ttep ajh mau",0
"sepertinya kali ini berlaku prinsip harga sesuai kualitas . waktu cek awal udah feeling ga enak krn ada 1 bantal kaki yg lepas lanjut kemudian tiang penyangga bagian tengah penghubung tidak bisa dicantolin saya coba , masih biaa di pake sedikit harapan tapi lama mur untuk penopang hape pada saat proses pasang jadi totally yah anggap aja hitung amal deh pengalaman tokonya no comment sih komunikasi lebih",0
sangat disayangkan . memang ada pilihan bubble wrap dan saya beli wrapnya namun semua biskuit nya hancur rotinya kecewa seharusnya kalo sampe 4 dikasih kotak tidak boleh hanya bahkan 2 roti dah spt bubuk saking hancurnya,0
"dipacking dgn baik , ada segel selotip . barang belum dipakai tapi terlihat dapat berfungsi made in china",1
mantap rekomendasi toko .,1
"maaf baru balas , barang sudah diterima",1
"banyak yang ga lengket . , produk kurang bagus",0
ini merupakan pembelian ketiga saya .,1
mantaf .,1
"barangnya bagus , cm brg yg dtg tdk sesuai permintaan . saya pesen darkbrow dtgnya 8dark brown 7 abu",0
lem nya gak ada di dalam paket saya .,0
"terlalu tipis , tali earloop longgar",0
otg aja bukan hitam tp emas . minus parah nih os mana dikonek bkin hp mati,0
pengiriman lambat . slow respon kurang puas barang china kartu garansi meyakinkan,0
ukuran mur di kepala gorillanya ga sesuai dgn utk holder handpone begitu jg kamera saya . sgt mengecewakan jd sama sekali tak bs digunakan tolong ksh solusi dong,0
"pesanan terkirim dgn baik dan rapi , barang sesuai . beautiful watch",1
"minta rak tudung 4 tingkat yg di bubble malah celana dalem dalam , baca pesannya dong . mikir",0
"bagus , penjual responsif memuaskan",1
tidak ada pengaruh besar kecil suara .,0
"rasa nya enak tapi mungkin agk sedikit aneh untuk yg belum biasa , packing sangat rapi memuaskan belanja di sini",1
"walaupun barang tdk sesuai yg dipesan , tp senang dgn pelayanan penjual .",1
mantaaf .,1
kualitas produk sangat memuaskan .,1
"mantap gan , barangsudah diterima dengan kondisi baik .",1
"gausah beli ringlight disini , yg dikirim barang rusak . ringlightnya mati packingan tipis buat tripodnya bengkok pengembalian dana ribet saya ga terlalu masalah dgn tapi ini gabisa dipake sm sekali mau kembaliin aja malah di buang duit waktu",0
"waw murah banget , packingnya rapih produknya bagus keren mantap . sangat uhuuy pisan deh pokoknya hehehehehe",1
barang setelah dipakai 2hari mati rusak,0
